site,link,date,year,rep,elev_m,bench,transect,meter_on_rock,myt_type,myt_present,near_lowerlimit,zone,year_zone,top_spp,bottom_spp,notes,n_layers,layer,species
Asilomar,Asilomar_4,5/2/2016,2016,4,0.32704,1,4,0.93,,0,,zone2,2016_zone2,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/2/2016,2016,4,0.32432,1,4,0.94,,0,,zone2,2016_zone2,tetraclita,tetraclita,,1,layer1,tetraclita
Asilomar,Asilomar_4,5/2/2016,2016,4,0.3216,1,4,0.95,,0,,zone3,2016_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/2/2016,2016,4,0.31888,1,4,0.96,,0,,zone3,2016_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/2/2016,2016,4,0.31616,1,4,0.97,patch,1,,zone3,2016_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_4,5/2/2016,2016,4,0.31344,1,4,0.98,,0,,zone3,2016_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/2/2016,2016,4,0.31072,1,4,0.99,patch,1,,zone3,2016_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_4,5/2/2016,2016,4,0.308,1,4,1,patch,1,,zone3,2016_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_4,5/2/2016,2016,4,0.30528,1,4,1.01,patch,1,,zone3,2016_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_4,5/2/2016,2016,4,0.30256,1,4,1.02,patch,1,,zone3,2016_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_4,5/2/2016,2016,4,0.29984,1,4,1.03,patch,1,,zone3,2016_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_4,5/2/2016,2016,4,0.29712,1,4,1.04,patch,1,,zone3,2016_zone3,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_4,5/2/2016,2016,4,0.2944,1,4,1.05,,0,,zone3,2016_zone3,mastocarpus_sporophyte,tetraclita,,2,layer1,mastocarpus_sporophyte
Asilomar,Asilomar_4,5/2/2016,2016,4,0.2944,1,4,1.05,,0,,zone3,2016_zone3,mastocarpus_sporophyte,tetraclita,,2,layer2,tetraclita
Asilomar,Asilomar_4,5/2/2016,2016,4,0.29168,1,4,1.06,,0,,zone3,2016_zone3,phragmatopoma,phragmatopoma,,1,layer1,phragmatopoma
Asilomar,Asilomar_4,5/2/2016,2016,4,0.28896,1,4,1.07,,0,,zone3,2016_zone3,phragmatopoma,phragmatopoma,,1,layer1,phragmatopoma
Asilomar,Asilomar_4,5/2/2016,2016,4,0.28624,1,4,1.08,,0,,zone3,2016_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/2/2016,2016,4,0.28352,1,4,1.09,,0,,zone3,2016_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/2/2016,2016,4,0.2808,1,4,1.1,,0,,zone3,2016_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/2/2016,2016,4,0.27808,1,4,1.11,,0,,zone3,2016_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/2/2016,2016,4,0.27536,1,4,1.12,,0,,zone3,2016_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/2/2016,2016,4,0.27264,1,4,1.13,,0,,zone3,2016_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/2/2016,2016,4,0.26992,1,4,1.14,,0,,zone3,2016_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/2/2016,2016,4,0.2672,1,4,1.15,,0,,zone3,2016_zone3,rock,rock,,1,layer1,rock
Asilomar,Asilomar_4,5/2/2016,2016,4,0.2536,1,4,1.2,,0,,zone3,2016_zone3,tetraclita,tetraclita,,1,layer1,tetraclita
Asilomar,Asilomar_5,5/2/2016,2016,5,1.74,2,0,0,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.69,2,0,0.05,,0,,bed,2016_bed,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_5,5/2/2016,2016,5,1.64,2,0,0.1,,0,,bed,2016_bed,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_5,5/2/2016,2016,5,1.61,2,0,0.13,,0,,bed,2016_bed,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_5,5/2/2016,2016,5,1.6,2,0,0.14,,0,,bed,2016_bed,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_5,5/2/2016,2016,5,1.59,2,0,0.15,,0,,bed,2016_bed,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_5,5/2/2016,2016,5,1.58,2,0,0.16,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.57,2,0,0.17,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.56,2,0,0.18,,0,,bed,2016_bed,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_5,5/2/2016,2016,5,1.55,2,0,0.19,,0,,bed,2016_bed,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_5,5/2/2016,2016,5,1.54,2,0,0.2,,0,,bed,2016_bed,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_5,5/2/2016,2016,5,1.53,2,0,0.21,,0,,bed,2016_bed,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_5,5/2/2016,2016,5,1.52,2,0,0.22,,0,,bed,2016_bed,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_5,5/2/2016,2016,5,1.51,2,0,0.23,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.5,2,0,0.24,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.49,2,0,0.25,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.48,2,0,0.26,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.47,2,0,0.27,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.46,2,0,0.28,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.45,2,0,0.29,,0,,bed,2016_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,1.44,2,0,0.3,patch,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.43,2,0,0.31,patch,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.42,2,0,0.32,patch,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.41,2,0,0.33,patch,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.4,2,0,0.34,patch,1,,bed,2016_bed,endocladia,pollicipes,,2,layer1,endocladia
Asilomar,Asilomar_5,5/2/2016,2016,5,1.4,2,0,0.34,patch,1,,bed,2016_bed,endocladia,pollicipes,,2,layer2,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,1.39,2,0,0.35,patch,1,,bed,2016_bed,endocladia,pollicipes,,2,layer1,endocladia
Asilomar,Asilomar_5,5/2/2016,2016,5,1.39,2,0,0.35,patch,1,,bed,2016_bed,endocladia,pollicipes,,2,layer2,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,1.38,2,0,0.36,patch,1,,bed,2016_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,1.37,2,0,0.37,patch,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.36,2,0,0.38,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.35,2,0,0.39,bed,1,,bed,2016_bed,callithamnion,mytilus,,3,layer1,callithamnion
Asilomar,Asilomar_5,5/2/2016,2016,5,1.35,2,0,0.39,bed,1,,bed,2016_bed,callithamnion,mytilus,,3,layer2,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,1.35,2,0,0.39,bed,1,,bed,2016_bed,callithamnion,mytilus,,3,layer3,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.34,2,0,0.4,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.33,2,0,0.41,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.32,2,0,0.42,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.31,2,0,0.43,bed,1,,bed,2016_bed,callithamnion,mytilus,,2,layer1,callithamnion
Asilomar,Asilomar_5,5/2/2016,2016,5,1.31,2,0,0.43,bed,1,,bed,2016_bed,callithamnion,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.3,2,0,0.44,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.29,2,0,0.45,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.28,2,0,0.46,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.27,2,0,0.47,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.26,2,0,0.48,bed,1,,bed,2016_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,1.25,2,0,0.49,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.24,2,0,0.5,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.23,2,0,0.51,,0,,bed,2016_bed,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.22,2,0,0.52,,0,,bed,2016_bed,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Asilomar,Asilomar_5,5/2/2016,2016,5,1.21,2,0,0.53,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.2,2,0,0.54,,0,,bed,2016_bed,balanus,balanus,,1,layer1,balanus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.19,2,0,0.55,,0,,bed,2016_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,1.18,2,0,0.56,,0,,bed,2016_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,1.17,2,0,0.57,,0,,bed,2016_bed,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.16,2,0,0.58,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.15,2,0,0.59,,0,,bed,2016_bed,chthamalus,chthamalus,,1,layer1,chthamalus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.14,2,0,0.6,,0,,bed,2016_bed,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Asilomar,Asilomar_5,5/2/2016,2016,5,1.13,2,0,0.61,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.12,2,0,0.62,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.11,2,0,0.63,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_5,5/2/2016,2016,5,1.1,2,0,0.64,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.09,2,0,0.65,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.08,2,0,0.66,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.07,2,0,0.67,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.06,2,0,0.68,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.05,2,0,0.69,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.04,2,0,0.7,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.03,2,0,0.71,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.02,2,0,0.72,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1.01,2,0,0.73,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,1,2,0,0.74,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.99,2,0,0.75,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.98,2,0,0.76,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.97,2,0,0.77,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.96,2,0,0.78,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.95,2,0,0.79,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.94,2,0,0.8,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.93,2,0,0.81,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.92,2,0,0.82,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.91,2,0,0.83,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.9,2,0,0.84,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.89,2,0,0.85,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.88,2,0,0.86,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.87,2,0,0.87,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.86,2,0,0.88,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.85,2,0,0.89,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.84,2,0,0.9,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.83,2,0,0.91,bed,1,,bed,2016_bed,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.83,2,0,0.91,bed,1,,bed,2016_bed,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.82,2,0,0.92,bed,1,,bed,2016_bed,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.82,2,0,0.92,bed,1,,bed,2016_bed,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.81,2,0,0.93,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.8,2,0,0.94,bed,1,,bed,2016_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.79,2,0,0.95,bed,1,,bed,2016_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.78,2,0,0.96,bed,1,,expansion,2016_expansion,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.77,2,0,0.97,bed,1,,expansion,2016_expansion,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.76,2,0,0.98,bed,1,,expansion,2016_expansion,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.75,2,0,0.99,bed,1,,expansion,2016_expansion,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.74,2,0,1,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.73,2,0,1.01,bed,1,,expansion,2016_expansion,mytilus,pollicipes,,2,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.73,2,0,1.01,bed,1,,expansion,2016_expansion,mytilus,pollicipes,,2,layer2,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.72,2,0,1.02,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.71,2,0,1.03,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.7,2,0,1.04,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.69,2,0,1.05,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.68,2,0,1.06,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.67,2,0,1.07,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.66,2,0,1.08,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.65,2,0,1.09,bed,1,,expansion,2016_expansion,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.64,2,0,1.1,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.63,2,0,1.11,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.62,2,0,1.12,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.61,2,0,1.13,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.6,2,0,1.14,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.59,2,0,1.15,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.58,2,0,1.16,bed,1,,expansion,2016_expansion,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.58,2,0,1.16,bed,1,,expansion,2016_expansion,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.57,2,0,1.17,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.56,2,0,1.18,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.55,2,0,1.19,bed,1,,expansion,2016_expansion,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.54,2,0,1.2,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.53,2,0,1.21,bed,1,,expansion,2016_expansion,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.52,2,0,1.22,bed,1,,expansion,2016_expansion,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.51,2,0,1.23,bed,1,,expansion,2016_expansion,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.5,2,0,1.24,bed,1,,expansion,2016_expansion,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.49,2,0,1.25,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.48,2,0,1.26,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.47,2,0,1.27,bed,1,,expansion,2016_expansion,pollicipes,mytilus,,2,layer1,pollicipes
Asilomar,Asilomar_5,5/2/2016,2016,5,0.47,2,0,1.27,bed,1,,expansion,2016_expansion,pollicipes,mytilus,,2,layer2,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.46,2,0,1.28,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.45,2,0,1.29,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.44,2,0,1.3,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.43,2,0,1.31,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.42,2,0,1.32,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.41,2,0,1.33,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.4,2,0,1.34,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.39,2,0,1.35,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.38,2,0,1.36,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.37,2,0,1.37,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.36,2,0,1.38,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.35,2,0,1.39,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_5,5/2/2016,2016,5,0.34,2,0,1.4,bed,1,,expansion,2016_expansion,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_6,5/2/2016,2016,6,1.83,2,1,0,,0,,bed,2016_bed,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_6,5/2/2016,2016,6,1.78,2,1,0.05,,0,,bed,2016_bed,callithamnion,callithamnion,,1,layer1,callithamnion
Asilomar,Asilomar_6,5/2/2016,2016,6,1.73,2,1,0.1,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_6,5/2/2016,2016,6,1.68,2,1,0.15,,0,,bed,2016_bed,endocladia,endocladia,,1,layer1,endocladia
Asilomar,Asilomar_6,5/2/2016,2016,6,1.63,2,1,0.2,patch,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_6,5/2/2016,2016,6,1.58,2,1,0.25,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_6,5/2/2016,2016,6,1.53,2,1,0.3,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_6,5/2/2016,2016,6,1.48,2,1,0.35,,0,,bed,2016_bed,rock,rock,,1,layer1,rock
Asilomar,Asilomar_6,5/2/2016,2016,6,1.43,2,1,0.4,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_6,5/2/2016,2016,6,1.38,2,1,0.45,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_6,5/2/2016,2016,6,1.33,2,1,0.5,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_6,5/2/2016,2016,6,1.28,2,1,0.55,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_6,5/2/2016,2016,6,1.27,2,1,0.56,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_6,5/2/2016,2016,6,1.26,2,1,0.57,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_6,5/2/2016,2016,6,1.25,2,1,0.58,bed,1,,bed,2016_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_6,5/2/2016,2016,6,1.24,2,1,0.59,bed,1,,bed,2016_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Asilomar,Asilomar_6,5/2/2016,2016,6,1.23,2,1,0.6,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_6,5/2/2016,2016,6,1.22,2,1,0.61,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
Asilomar,Asilomar_6,5/2/2016,2016,6,1.21,2,1,0.62,bed,1,,bed,2016_bed,mytilus,mytilus,,1,layer1,mytilus
